罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,須磨,妙法寺,281077,兵庫県,神戸市須磨区,若草町２丁目,2020/6/6,13,その他,その他,ナンバープレート
窃盗,部品ねらい,須磨,妙法寺,281077,兵庫県,神戸市須磨区,若草町３丁目,2020/6/15,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,須磨,白川台,281077,兵庫県,神戸市須磨区,白川台２丁目,2020/5/4,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,須磨,白川台,281077,兵庫県,神戸市須磨区,白川台２丁目,2020/11/2,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,神の谷３丁目,2020/2/21,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,北落合１丁目,2020/3/15,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,中落合２丁目,2020/9/21,22,その他,駐車（輪）場,その他
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,中落合４丁目,2020/1/6,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,東落合１丁目,2020/11/7,8,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,東落合２丁目,2019/10/20,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,東落合３丁目,2020/8/3,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,須磨,名谷中央,281077,兵庫県,神戸市須磨区,東落合３丁目,2020/9/30,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,須磨,横尾,281077,兵庫県,神戸市須磨区,横尾５丁目,2020/6/18,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,垂水,塩屋,281085,兵庫県,神戸市垂水区,塩屋北町１丁目,2020/3/19,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,塩屋,281085,兵庫県,神戸市垂水区,下畑町,2020/6/20,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,平尾,281085,兵庫県,神戸市垂水区,塩屋北町１丁目,2020/3/19,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,垂水,高丸,281085,兵庫県,神戸市垂水区,高丸６丁目,2020/3/22,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,名谷,281085,兵庫県,神戸市垂水区,名谷町,2020/6/26,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,垂水,名谷,281085,兵庫県,神戸市垂水区,名谷町,2020/9/23,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,日向１丁目,2020/10/28,22,その他,駐車（輪）場,その他
窃盗,部品ねらい,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,平磯３丁目,,,道路上,その他,ナンバープレート
窃盗,部品ねらい,垂水,霞ヶ丘,281085,兵庫県,神戸市垂水区,霞ケ丘４丁目,2020/5/9,12,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,霞ヶ丘,281085,兵庫県,神戸市垂水区,五色山７丁目,2020/7/8,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,霞ヶ丘,281085,兵庫県,神戸市垂水区,五色山７丁目,2020/10/8,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,垂水,北舞子,281085,兵庫県,神戸市垂水区,北舞子２丁目,2020/6/11,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,西舞子１丁目,2020/7/3,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2020/9/30,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2020/10/7,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2020/10/20,5,その他,駐車（輪）場,その他
窃盗,部品ねらい,垂水,西舞子,281085,兵庫県,神戸市垂水区,狩口台６丁目,2020/2/1,8,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,西舞子,281085,兵庫県,神戸市垂水区,狩口台７丁目,2020/9/18,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,西舞子,281085,兵庫県,神戸市垂水区,狩口台７丁目,2020/9/23,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,西舞子,281085,兵庫県,神戸市垂水区,西舞子２丁目,2020/2/23,9,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,西舞子,281085,兵庫県,神戸市垂水区,西舞子２丁目,2020/10/15,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,西舞子,281085,兵庫県,神戸市垂水区,西舞子７丁目,2020/6/27,13,道路上,その他,その他
窃盗,部品ねらい,垂水,多聞,281085,兵庫県,神戸市垂水区,清玄町,2020/10/17,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,上高丸,281085,兵庫県,神戸市垂水区,千鳥が丘１丁目,2020/5/21,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,上高丸,281085,兵庫県,神戸市垂水区,千代が丘１丁目,2020/5/22,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,明舞,281085,兵庫県,神戸市垂水区,神陵台２丁目,2020/3/12,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台６丁目,2019/9/2,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台６丁目,2020/1/15,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台６丁目,2020/1/11,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞２丁目,2020/4/30,12,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞３丁目,2020/3/15,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞４丁目,2020/2/1,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞４丁目,2020/6/12,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞４丁目,2020/10/19,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞５丁目,2020/6/14,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞５丁目,2020/12/17,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸水上,,281107,兵庫県,神戸市中央区,港島中町２丁目,2020/7/20,5,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸水上,新港,281107,兵庫県,神戸市中央区,小野浜町,2020/1/9,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島２丁目,2020/6/27,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島２丁目,2020/11/5,7,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島９丁目,2020/1/24,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島９丁目,2020/4/11,16,道路上,その他,ナンバープレート
窃盗,部品ねらい,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町３丁目,2020/11/20,20,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神戸西,,281115,兵庫県,神戸市西区,押部谷町木見,2020/2/12,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,上池,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/12/13,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,上池,281115,兵庫県,神戸市西区,玉津町新方,2020/5/3,13,道路上,その他,ナンバープレート
窃盗,部品ねらい,神戸西,上池,281115,兵庫県,神戸市西区,水谷３丁目,2019/12/31,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,出合,281115,兵庫県,神戸市西区,王塚台４丁目,2020/4/15,7,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,出合,281115,兵庫県,神戸市西区,玉津町出合,2020/7/25,10,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,出合,281115,兵庫県,神戸市西区,玉津町出合,2020/11/24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,出合,281115,兵庫県,神戸市西区,小山３丁目,2019/12/2,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,春日台,281115,兵庫県,神戸市西区,平野町黒田,2020/7/18,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,栄,281115,兵庫県,神戸市西区,押部谷町木津,2020/12/23,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,櫨谷,281115,兵庫県,神戸市西区,櫨谷町菅野,2020/7/17,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,櫨谷,281115,兵庫県,神戸市西区,今寺,2019/8/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上２丁目,2020/2/8,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上２丁目,2020/3/19,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,大津和１丁目,2020/5/21,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,大津和２丁目,2019/11/10,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2016/9/12,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2020/7/11,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,前開南町１丁目,2020/10/13,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町７丁目,2020/1/30,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/7/1,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/8/24,19,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/12/15,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/12/16,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,枝吉,281115,兵庫県,神戸市西区,枝吉１丁目,2020/12/18,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,枝吉,281115,兵庫県,神戸市西区,王塚台１丁目,2020/4/24,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,枝吉,281115,兵庫県,神戸市西区,持子１丁目,2020/6/3,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,狩場台,281115,兵庫県,神戸市西区,狩場台５丁目,2020/2/25,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,狩場台,281115,兵庫県,神戸市西区,糀台５丁目,2020/7/19,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,狩場台,281115,兵庫県,神戸市西区,糀台５丁目,2020/9/2,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,竹の台,281115,兵庫県,神戸市西区,美賀多台７丁目,2020/8/15,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,竹の台,281115,兵庫県,神戸市西区,竹の台２丁目,2019/12/18,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,竹の台,281115,兵庫県,神戸市西区,竹の台２丁目,2020/8/17,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台東町４丁目,2020/1/1,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,2020/8/4,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台北町２丁目,2020/6/1,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台北町５丁目,2020/8/24,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,玉津,281115,兵庫県,神戸市西区,長畑町,2020/8/15,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,玉津,281115,兵庫県,神戸市西区,二ツ屋１丁目,2020/11/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,玉津,281115,兵庫県,神戸市西区,丸塚１丁目,2020/6/26,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,有馬,281093,兵庫県,神戸市北区,有馬町,2020/1/29,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,有野中町３丁目,2020/7/18,19,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,有馬,二郎,281093,兵庫県,神戸市北区,有野町有野,2020/10/30,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,有馬,二郎,281093,兵庫県,神戸市北区,有野中町４丁目,2020/6/8,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,道場町日下部,2020/10/21,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,生野,281093,兵庫県,神戸市北区,道場町生野,2020/9/11,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,上小名田,281093,兵庫県,神戸市北区,八多町吉尾,2020/8/7,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町２丁目,2020/7/6,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台南町５丁目,2020/11/5,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,長尾,281093,兵庫県,神戸市北区,上津台７丁目,2020/2/13,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,有馬,淡河,281093,兵庫県,神戸市北区,淡河町北僧尾,2020/6/15,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,有馬,有野台,281093,兵庫県,神戸市北区,有野台１丁目,2020/12/9,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台北町１丁目,2020/8/17,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,谷上駅前,281093,兵庫県,神戸市北区,松が枝町１丁目,2020/11/5,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,谷上駅前,281093,兵庫県,神戸市北区,山田町上谷上字登り尾,2020/12/11,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,谷上駅前,281093,兵庫県,神戸市北区,谷上東町,2020/4/26,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉３丁目,2020/9/2,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,五葉,281093,兵庫県,神戸市北区,南五葉２丁目,2020/8/31,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,星和台,281093,兵庫県,神戸市北区,山田町藍那字手垣,2020/3/31,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,日の峰,281093,兵庫県,神戸市北区,日の峰２丁目,2020/4/16,9,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,芦屋,業平橋,282065,兵庫県,芦屋市,平田北町,2020/10/25,13,道路上,その他,ナンバープレート
窃盗,部品ねらい,芦屋,宮川,282065,兵庫県,芦屋市,楠町,2020/7/12,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,岩園,282065,兵庫県,芦屋市,岩園町,2020/5/17,12,一戸建住宅,その他,その他
窃盗,部品ねらい,芦屋,芦屋駅前,282065,兵庫県,芦屋市,大原町,2020/6/2,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,浜芦屋,282065,兵庫県,芦屋市,浜芦屋町,2020/11/4,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,打出,282065,兵庫県,芦屋市,打出町,2020/11/4,21,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,打出,282065,兵庫県,芦屋市,若宮町,2020/12/27,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2020/5/23,7,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2020/7/7,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2020/9/1,0,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2020/11/4,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,緑町,2020/11/13,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,久保町,2020/5/7,10,道路上,その他,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,本町,2020/7/1,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2020/7/22,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,市庭,282049,兵庫県,西宮市,神楽町,2020/5/13,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2019/12/16,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2020/12/1,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,夙川駅前,282049,兵庫県,西宮市,羽衣町,2020/8/10,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,越木岩,282049,兵庫県,西宮市,豊楽町,2018/4/1,0,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,越木岩,282049,兵庫県,西宮市,豊楽町,2019/6/1,0,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,西宮,越木岩,282049,兵庫県,西宮市,南越木岩町,2020/10/4,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,苦楽園,282049,兵庫県,西宮市,苦楽園二番町,2020/8/29,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,寿,282049,兵庫県,西宮市,桜谷町,2020/1/13,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,神垣町,2019/12/18,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,大社町,2020/8/2,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,中屋町,2020/4/17,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,室川町,2019/12/28,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,芦原,282049,兵庫県,西宮市,中殿町,2020/2/12,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,芦原,282049,兵庫県,西宮市,森下町,2020/2/22,16,道路上,その他,ナンバープレート
窃盗,部品ねらい,西宮,芦原,282049,兵庫県,西宮市,森下町,2020/6/26,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,津門大箇町,2020/6/9,23,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,今津駅前,282049,兵庫県,西宮市,津門呉羽町,2020/9/17,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,社前,282049,兵庫県,西宮市,今津大東町,2020/12/11,14,道路上,その他,ナンバープレート
窃盗,部品ねらい,西宮,社前,282049,兵庫県,西宮市,今津久寿川町,2020/3/11,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,社前,282049,兵庫県,西宮市,今津水波町,2020/11/2,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2020/8/4,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2020/10/31,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高畑町,2020/1/15,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高畑町,2020/8/23,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2020/1/14,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2020/7/16,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2020/10/26,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2020/12/3,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,北口西,282049,兵庫県,西宮市,甲風園１丁目,2020/2/21,15,道路上,その他,その他
窃盗,部品ねらい,西宮,北口西,282049,兵庫県,西宮市,甲風園３丁目,2020/5/1,10,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,北口西,282049,兵庫県,西宮市,南昭和町,2020/12/3,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,二見,282049,兵庫県,西宮市,大屋町,2020/4/6,16,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,西宮,二見,282049,兵庫県,西宮市,瓦林町,2020/9/18,21,道路上,その他,ナンバープレート
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,大森町,2020/3/2,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,門前町,2020/11/19,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,門戸,282049,兵庫県,西宮市,下大市西町,2020/2/15,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,門戸,282049,兵庫県,西宮市,田近野町,2019/12/28,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,甲武橋,282049,兵庫県,西宮市,樋ノ口町２丁目,2020/2/20,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,甲東園,282049,兵庫県,西宮市,松籟荘,2020/4/29,18,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原五番町,2020/5/19,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原五番町,2020/7/22,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原七番町,2016/4/1,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原十番町,2020/1/31,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原八番町,2020/2/22,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原四番町,2020/3/22,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,仁川町６丁目,2020/5/17,14,道路上,その他,その他
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町上山口１丁目,2020/4/16,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町下山口１丁目,2020/10/10,19,その他,駐車（輪）場,ナンバープレート
