罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,神戸西,栄,281115,兵庫県,神戸市西区,桜が丘東町３丁目,20240802,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,櫨谷,281115,兵庫県,神戸市西区,櫨谷町　池谷,20240203,12,その他,その他,その他
窃盗,部品ねらい,神戸西,櫨谷,281115,兵庫県,神戸市西区,櫨谷町　松本,20240308,6,その他,その他,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,伊川谷町　潤和,20241108,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,北別府５丁目,20240101,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上１丁目,20241026,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上１丁目,20241212,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上３丁目,20240718,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上４丁目,20240824,15,その他,その他,ナンバープレート
窃盗,部品ねらい,神戸西,伊川谷,281115,兵庫県,神戸市西区,今寺,20241201,12,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神戸西,学園駅前,281115,兵庫県,神戸市西区,伊川谷町　前開,20240726,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町３丁目,20240528,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町６丁目,20240319,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町７丁目,20240319,21,一戸建住宅,駐車（輪）場,なし
窃盗,部品ねらい,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町９丁目,20240829,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町　有瀬,20240704,15,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町　有瀬,20240803,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町　潤和,20240824,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,枝吉,281115,兵庫県,神戸市西区,持子１丁目,20240803,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,20240628,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,20240615,14,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,20240608,16,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台北町１丁目,20240911,10,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸西,玉津,281115,兵庫県,神戸市西区,玉津町　小山,20240129,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,玉津,281115,兵庫県,神戸市西区,玉津町　小山,20240423,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,藤原台北町５丁目,20190101,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,藤原台南町４丁目,20240515,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,藤原台南町４丁目,20240911,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,道場町　塩田,20240827,1,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,大沢,281093,兵庫県,神戸市北区,大沢町　簾,20240427,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,野瀬,281093,兵庫県,神戸市北区,淡河町　神田,20240718,4,その他,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台北町７丁目,20231228,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉３丁目,20240326,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉３丁目,20240815,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,五葉,281093,兵庫県,神戸市北区,南五葉３丁目,20240216,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,広陵,281093,兵庫県,神戸市北区,山田町　下谷上字門口,20240608,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,宮川,282065,兵庫県,芦屋市,春日町,20241010,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,宮川,282065,兵庫県,芦屋市,春日町,20241008,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,岩園,282065,兵庫県,芦屋市,岩園町,20240214,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,浜芦屋,282065,兵庫県,芦屋市,伊勢町,20240927,18,道路上,その他,その他
窃盗,部品ねらい,芦屋,浜芦屋,282065,兵庫県,芦屋市,伊勢町,20240927,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,浜芦屋,282065,兵庫県,芦屋市,松浜町,20240212,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,若葉町,20240329,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,若葉町,20240330,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,田中町,20240703,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,市庭,282049,兵庫県,西宮市,川東町,20240319,9,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜１丁目,20240709,15,その他,その他,その他
窃盗,部品ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜３丁目,20240510,9,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,西宮,夙川駅前,282049,兵庫県,西宮市,郷免町,20240216,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,夙川駅前,282049,兵庫県,西宮市,郷免町,20240909,13,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,苦楽園,282049,兵庫県,西宮市,苦楽園四番町,20240323,13,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,甲陽園,282049,兵庫県,西宮市,甲山町,20240812,6,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,甲陽園,282049,兵庫県,西宮市,神園町,20241129,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,愛宕山,20240303,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,愛宕山,20240504,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,河原町,20240519,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,芦原,282049,兵庫県,西宮市,芦原町,20240815,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,松原町,20241208,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,今津駅前,282049,兵庫県,西宮市,津門呉羽町,20240921,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,社前,282049,兵庫県,西宮市,東町１丁目,20240717,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,北口町,20241013,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,田代町,20240627,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,田代町,20240817,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,深津町,20241006,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,両度町,20240922,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,北口西,282049,兵庫県,西宮市,甲風園１丁目,20240315,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,北口西,282049,兵庫県,西宮市,丸橋町,20240402,21,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,二見,282049,兵庫県,西宮市,大屋町,20240910,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,二見,282049,兵庫県,西宮市,瓦林町,20240810,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,二見,282049,兵庫県,西宮市,二見町,20240201,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,上之町,20240701,20,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,西宮,甲武橋,282049,兵庫県,西宮市,上大市４丁目,20240516,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,甲武橋,282049,兵庫県,西宮市,段上町７丁目,20240517,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原五番町,20240626,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原八番町,20240401,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原四番町,20240403,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町上山口３丁目,20240409,2,その他,その他,その他
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町下山口１丁目,20240831,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町下山口２丁目,20240311,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,本郷,282049,兵庫県,西宮市,甲子園七番町,20240420,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,本郷,282049,兵庫県,西宮市,甲子園七番町,20240602,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,本郷,282049,兵庫県,西宮市,甲子園七番町,20240813,12,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,本郷,282049,兵庫県,西宮市,甲子園八番町,20240322,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,本郷,282049,兵庫県,西宮市,甲子園八番町,20240110,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,小松,282049,兵庫県,西宮市,上鳴尾町,20240410,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,小松,282049,兵庫県,西宮市,甲子園五番町,20240906,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,枝川,282049,兵庫県,西宮市,枝川町,20240502,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20240816,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,中津,282049,兵庫県,西宮市,浜甲子園１丁目,20240502,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20231224,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20240302,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20240505,23,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20240907,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20240701,0,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20241027,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,20231228,6,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,20240502,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,20241013,15,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,20241006,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,昭和通,282022,兵庫県,尼崎市,神田北通６丁目,20240110,21,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和南通９丁目,20240113,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和南通９丁目,20240716,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,竹谷町２丁目,20240810,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,竹谷町２丁目,20241207,5,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,竹谷町３丁目,20240901,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,開明町１丁目,20240827,5,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,開明町１丁目,20240829,23,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,神田北通２丁目,20240503,14,道路上,その他,その他
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,建家町,20240821,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,中在家町４丁目,20241118,2,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,西御園町,20240217,8,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,東本町３丁目,20240215,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大物,282022,兵庫県,尼崎市,昭和通２丁目,20240406,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,大物,282022,兵庫県,尼崎市,西松島町,20240331,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大物,282022,兵庫県,尼崎市,東本町３丁目,20241117,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大物,282022,兵庫県,尼崎市,東本町４丁目,20240306,20,駐車（輪）場,駐車（輪）場,
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町５丁目,20220217,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄　北１丁目,20210101,0,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄　北３丁目,20240215,13,一戸建住宅,駐車（輪）場,なし
窃盗,部品ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,20240918,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町２丁目,20240217,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町２丁目,20240518,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町３丁目,20241125,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　中通２丁目,20240818,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島３丁目,20240901,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町６丁目,20240206,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町６丁目,20241120,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,水明町,20240112,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町４丁目,20240320,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,菜切山町,20240810,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町４丁目,20231229,17,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,20240717,5,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,杭瀬南新町４丁目,20240210,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,梶ケ島,20241106,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町１丁目,20240123,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町１丁目,20240729,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,常光寺３丁目,20240824,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240217,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240226,6,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240317,8,その他,その他,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240329,17,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240912,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江５丁目,20240416,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,神崎町,20240409,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川１丁目,20240929,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川１丁目,20241223,9,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知１丁目,20240601,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知３丁目,20240809,17,道路上,その他,ナンバープレート
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,20240306,22,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,20240824,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240102,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240109,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240118,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240119,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240121,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240122,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240124,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240525,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240807,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240808,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,20240905,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,20240824,13,一戸建住宅,その他,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部３丁目,20240220,15,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部３丁目,20240504,14,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,瓦宮２丁目,20240625,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,口田中２丁目,20240903,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島２丁目,20240911,7,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島３丁目,20240322,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島３丁目,20240409,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺２丁目,20240814,16,一戸建住宅,その他,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺２丁目,20241001,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,東塚口町１丁目,20240115,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,東塚口町１丁目,20240430,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,東塚口町１丁目,20240511,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,御園３丁目,20240718,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,瓦宮１丁目,20240213,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満２丁目,20240210,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満７丁目,20240913,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町４丁目,20240315,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町６丁目,20240302,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町９丁目,20240304,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町５丁目,20241109,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町８丁目,20241109,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町９丁目,20240621,21,道路上,その他,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町５丁目,20240605,19,道路上,その他,その他
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,20240518,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町６丁目,20240509,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,東園田町８丁目,20241120,21,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能１丁目,20240422,15,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
