罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,自動車盗,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区蓼野町,2019-12-18,18,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,飾磨,手柄,282014,兵庫県,姫路市,安田４丁目,2019-02-16,09,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,飾磨,井ノ口,282014,兵庫県,姫路市,玉手,2019-08-04,23,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,飾磨,井ノ口,282014,兵庫県,姫路市,玉手２丁目,2019-12-18,17,一戸建住宅,キーなし,あり,乗用自動車
窃盗,自動車盗,網干,天満,282014,兵庫県,姫路市,大津区大津町１丁目,2019-12-01,18,一戸建住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,網干,八幡,282014,兵庫県,姫路市,広畑区西蒲田,2019-08-17,21,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,福崎,寺前,284467,兵庫県,神河町,鍛治,2019-08-14,14,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町末政,2019-12-14,17,駐車（輪）場,キーなし,なし,なし
窃盗,自動車盗,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町宮脇,2019-10-24,23,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,たつの,大住寺,282294,兵庫県,たつの市,神岡町大住寺,2019-08-17,18,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,たつの,西構,282294,兵庫県,たつの市,誉田町片吹,2019-05-09,09,その他,キーなし,あり,乗用自動車
窃盗,自動車盗,たつの,斑鳩,284645,兵庫県,太子町,鵤,2019-12-19,21,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,乗用自動車
窃盗,自動車盗,たつの,斑鳩,284645,兵庫県,太子町,東保,2019-12-08,22,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,たつの,太田,284645,兵庫県,太子町,東出,2019-12-04,16,一戸建住宅,キーなし,なし,なし
窃盗,自動車盗,たつの,太田,284645,兵庫県,太子町,東南,2019-12-04,21,一戸建住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,たつの,新宮,282294,兵庫県,たつの市,新宮町井野原,2019-07-18,19,一戸建住宅,キーなし,あり,乗用自動車
窃盗,自動車盗,たつの,新宮,282294,兵庫県,たつの市,新宮町井野原,2019-07-29,00,一戸建住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,たつの,新宮,282294,兵庫県,たつの市,新宮町新宮,2019-07-24,21,一戸建住宅,キーなし,あり,乗用自動車
窃盗,自動車盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町今宿,2019-12-15,18,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,宍粟,河東,282278,兵庫県,宍粟市,山崎町三谷,2019-10-24,18,一戸建住宅,キーなし,あり,乗用自動車
窃盗,自動車盗,宍粟,曲里,282278,兵庫県,宍粟市,一宮町福知,2019-12-23,20,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,養父,広谷,282227,兵庫県,養父市,広谷,2019-12-22,18,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,養父,浅野,282227,兵庫県,養父市,左近山,2019-12-22,11,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,美方,香住駅前,285854,兵庫県,香美町,香住区香住,2019-03-28,17,駐車（輪）場,キーなし,なし,貨物自動車
